"Your search returned no results.","Uw zoekopdracht heeft geen resultaten opgeleverd.",module,Magento_MultipleWishlist
"Wish List",Verlanglijst,module,Magento_MultipleWishlist
"Edit Wish List","Verlanglijst bewerken",module,Magento_MultipleWishlist
Edit,Bewerken,module,Magento_MultipleWishlist
"Public Wish List","Publieke verlanglijst",module,Magento_MultipleWishlist
"Private Wish List","Privé verlanglijst",module,Magento_MultipleWishlist
"Select all","Alles selecteren",module,Magento_MultipleWishlist
"Move Selected to Wish List","Verplaats geselecteerde naar verlanglijst",module,Magento_MultipleWishlist
"Copy Selected to Wish List","Kopieer geselecteerde naar verlanglijst",module,Magento_MultipleWishlist
"Search By","Zoeken op",module,Magento_MultipleWishlist
"Please enter at least two letters.","Voer ten minste 2 letters in.",module,Magento_MultipleWishlist
Close,Sluiten,module,Magento_MultipleWishlist
Save,Opslaan,module,Magento_MultipleWishlist
Cancel,Annuleer,module,Magento_MultipleWishlist
"We can't create the Wish List right now.","We kunnen de verlanglijst momenteel niet aanmaken.",module,Magento_MultipleWishlist
"Please select items to move.","Selecteer de producten die u wenst te verplaatsen.",module,Magento_MultipleWishlist
"Please select items to copy.","Selecteer de producten om de kopiëren.",module,Magento_MultipleWishlist
"Are you sure you want to delete your wish list? This action can't be undone.","Bent u zeker dat u deze verlanglijst wil verwijderen? Deze actie kan niet ongedaan gemaakt worden.",module,Magento_MultipleWishlist
"Wish Lists",Verlanglijsten,module,Magento_MultipleWishlist
"Enable Multiple Wish Lists","Meerdere verlanglijsten toestaan",module,Magento_MultipleWishlist
"Number of Multiple Wish Lists","Aantal meerdere verlanglijsten",module,Magento_MultipleWishlist
"The number of multiple wish lists should be equal to or more than 2.","Het aantal van meerdere verlanglijsten moet gelijk of meer dan 2 zijn.",module,Magento_MultipleWishlist
"My Wish Lists Link","Verlanglijst Link",module,Magento_MultipleWishlist
"Display Wish Lists Summary","Toon samenvatting verlanglijsten",module,Magento_MultipleWishlist
"Wish List Search Description","Verlanglijst zoekbeschrijving",module,Magento_MultipleWishlist
"Quick Search Form Types","Formuliertypes snel zoeken",module,Magento_MultipleWishlist
Template,Template,module,Magento_MultipleWishlist
"Wish List Search Template","Zoeksjabloon verlanglijst",module,Magento_MultipleWishlist
CSV,CSV,module,Magento_MultipleWishlist
"Excel XML","Excel XML",module,Magento_MultipleWishlist
Added,Toegevoegd,module,Magento_MultipleWishlist
Customer,Klant,module,Magento_MultipleWishlist
Status,Status,module,Magento_MultipleWishlist
Public,Publiek,module,Magento_MultipleWishlist
Private,Privé,module,Magento_MultipleWishlist
Product,Product,module,Magento_MultipleWishlist
SKU,Art.nr.,module,Magento_MultipleWishlist
Comment,Commentaar,module,Magento_MultipleWishlist
"Wish List Quantity","Wensenlijst aantal",module,Magento_MultipleWishlist
"Store Quantity","Winkel aantal",module,Magento_MultipleWishlist
"Surplus / Deficit","Overschot / tekort",module,Magento_MultipleWishlist
"All Websites","Alle Websites",module,Magento_MultipleWishlist
"Product Info",Productinformatie,module,Magento_MultipleWishlist
"Unit Price",Stukprijs,module,Magento_MultipleWishlist
"Add to Wish List","Voeg toe aan verlanglijst",module,Magento_MultipleWishlist
"Change Billing Address","Verander Factuuradres",module,Magento_Multishipping
"Ship to Multiple Addresses","Verzenden naar meerdere adressen",module,Magento_Multishipping
"Billing Information - %1","Factuuradres - %1",module,Magento_Multishipping
"Review Order - %1","Controleer bestelling - %1",module,Magento_Multishipping
Total,Totaal,module,Magento_Multishipping
"Total for this address","Totaal voor dit adres",module,Magento_Multishipping
"Shipping Methods",Verzendmethodes,module,Magento_Multishipping
"Edit Address","Bewerk adres",module,Magento_Multishipping
"Edit Billing Address","Factuuradres bewerken",module,Magento_Multishipping
"Edit Shipping Address","Afleveradres bewerken",module,Magento_Multishipping
"Create Billing Address","Factuuradres aanmaken",module,Magento_Multishipping
"Create Shipping Address","Afleveradres aanmaken",module,Magento_Multishipping
"Data saving problem","Probleem bij het opslaan van gegevens",module,Magento_Multishipping
"We cannot open the overview page.","We kunnen de overzichtspagina niet openen.",module,Magento_Multishipping
"Please agree to all Terms and Conditions before placing the order.","Accepteer onze Algemene Voorwaarden voordat u de bestelling plaatst.",module,Magento_Multishipping
"Order place error","Fout bij plaatsen van bestelling",module,Magento_Multishipping
"Maximum qty allowed for Shipping to multiple addresses is %1","Maximaal aantal voor verzenden naar verschillende adressen is %1",module,Magento_Multishipping
"Please check shipping address information.","Controleer het verzendadres.",module,Magento_Multishipping
"Please check billing address information.","Controleer de gegevens van het factuuradres.",module,Magento_Multishipping
"Please select shipping methods for all addresses.","Selecteer verzendmethodes voor alle adressen.",module,Magento_Multishipping
"A payment method is not defined.","Betaalmethode is niet gedefinieerd.",module,Magento_Multishipping
"The requested payment method is not available for multishipping.","De gevraagde betaalwijze is niet beschikbaar voor verzending naar verschillende adressen.",module,Magento_Multishipping
"Item not found or already ordered","Artikel niet gevonden of reeds besteld",module,Magento_Multishipping
"Please specify a payment method.","Geef de betaalmethode op.",module,Magento_Multishipping
"Please check shipping addresses information.","Controleer de verzendadressen.",module,Magento_Multishipping
"Please specify shipping methods for all addresses.","Geef verzendmethoden op voor alle adressen.",module,Magento_Multishipping
"Select Addresses","Adres selecteren",module,Magento_Multishipping
"Shipping Information","Bezorg Informatie",module,Magento_Multishipping
"Billing Information",Factuurinformatie,module,Magento_Multishipping
"Place Order","Plaats bestelling",module,Magento_Multishipping
"Order Success","Bestelling succes",module,Magento_Multishipping
"Default Billing","Standaard Factuuradres",module,Magento_Multishipping
"Default Shipping","Standaard verzendadres",module,Magento_Multishipping
"Select Address","Kies een adres",module,Magento_Multishipping
"Add New Address","Adres toevoegen",module,Magento_Multishipping
"Back to Billing Information","Terug naar factuurinformatie",module,Magento_Multishipping
"Please select a shipping address for applicable items.","Selecteer een verzendadres voor de geselecteerde producten.",module,Magento_Multishipping
Product,Product,module,Magento_Multishipping
Qty,Aantal,module,Magento_Multishipping
"Send To","Verzenden naar",module,Magento_Multishipping
"A shipping selection is not applicable.","Verzendselectie is niet van toepassing.",module,Magento_Multishipping
Actions,acties,module,Magento_Multishipping
"Remove Item","Product verwijderen",module,Magento_Multishipping
"Remove item","Verwijder dit artikel",module,Magento_Multishipping
"Go to Shipping Information","Ga naar verzendgegevens",module,Magento_Multishipping
"Update Qty &amp; Addresses","Aantallen en adressen bijwerken",module,Magento_Multishipping
"Enter a New Address","Voer een nieuw adres in",module,Magento_Multishipping
"Back to Shopping Cart","Terug naar winkelwagen",module,Magento_Multishipping
"Billing Address","Factuur adres",module,Magento_Multishipping
Change,Verander,module,Magento_Multishipping
"Payment Method",Betaalmethode,module,Magento_Multishipping
"Go to Review Your Order","Ga naar Vallideer uw bestelling",module,Magento_Multishipping
"Back to Shipping Information","Terug naar verzendinformatie",module,Magento_Multishipping
"Other items in your order","Andere items in uw bestelling",module,Magento_Multishipping
"Edit Items","Artikelen bewerken",module,Magento_Multishipping
"Shipping is not applicable.","Verzending is niet van toepassing.",module,Magento_Multishipping
"Product Name","Product Naam",module,Magento_Multishipping
"Check Out with Multiple Addresses","Afrekenen met meerdere adressen",module,Magento_Multishipping
"Address %1 <span>of %2</span>","Adres %1 <span>van %2</span>",module,Magento_Multishipping
"Shipping To","Verenden naar",module,Magento_Multishipping
"Shipping Method",Verzendmethode,module,Magento_Multishipping
"Incl. Tax","Incl. BTW",module,Magento_Multishipping
"Excl. Tax","Excl. BTW",module,Magento_Multishipping
"Order Review","Controleer uw bestelling",module,Magento_Multishipping
Item,Item,module,Magento_Multishipping
Edit,Bewerken,module,Magento_Multishipping
Price,Prijs,module,Magento_Multishipping
Subtotal,Subtotaal,module,Magento_Multishipping
Items,Items,module,Magento_Multishipping
"Grand Total:",Eindtotaal:,module,Magento_Multishipping
"Submitting order information...","Informatie van de bestelling wordt opgeslagen...",module,Magento_Multishipping
"Sorry, no quotes are available for this order right now.","Geen quotes gevonden voor deze bestelling.",module,Magento_Multishipping
"Continue to Billing Information","Ga verder naar factuurinformatie",module,Magento_Multishipping
"Back to Select Addresses","Terug naar adressen selecteren",module,Magento_Multishipping
"Thank you for your purchase!","Bedankt voor uw bestelling!",module,Magento_Multishipping
"Thanks for your order. We'll email you order details and tracking information.","Bedankt voor uw bestelling. We emailen het detail van uw bestelling en tracking informatie.",module,Magento_Multishipping
"Your order numbers are:","Uw bestelnummers zijn:",module,Magento_Multishipping
"Your order number is:","Uw bestelnummer is:",module,Magento_Multishipping
"Continue Shopping","Ga verder met winkelen",module,Magento_Multishipping
"We can't complete your order because you don't have a payment method set up.","We kunnen uw bestelling niet voltooien omdat u geen bestalingsmethode heeft ingesteld.",module,Magento_Multishipping
"Please choose a payment method.","Kies een betaalwijze.",module,Magento_Multishipping
"Multishipping Settings Section","Multishipping instellingen sectie",module,Magento_Multishipping
"Multishipping Settings","Multishipping instellingen",module,Magento_Multishipping
Options,Opties,module,Magento_Multishipping
"Allow Shipping to Multiple Addresses","Verzending naar meer adressen toestaan",module,Magento_Multishipping
"Maximum Qty Allowed for Shipping to Multiple Addresses","Maximaal aantal voor verzending naar meer adressen",module,Magento_Multishipping
"Review Order","Controleer bestlling",module,Magento_Multishipping
"Select Shipping Method","Kies een verzendmethode",module,Magento_Multishipping
"We received your order!","Wij hebben uw bestelling ontvangen!",module,Magento_Multishipping
"Message has been rejected: %1","Bericht is geweigerd: %1",module,Magento_MysqlMq
"MySQL Message Queue Cleanup","MySQL Message Queue Opschonen",module,Magento_MysqlMq
"All the times are in minutes. Use ""0"" if you want to skip automatic clearance.","Tijden zijn in minuten. Gebruik ""0"" om automatische goedkeuring over te slaan.",module,Magento_MysqlMq
"Retry Messages In Progress After","Berichten Die In Behandeling Zijn Opnieuw Proberen Na",module,Magento_MysqlMq
"Successful Messages Lifetime","Levensduur Van Succesvolle Berichten",module,Magento_MysqlMq
"Failed Messages Lifetime","Onbestelbare berichten levensduur",module,Magento_MysqlMq
"New Messages Lifetime","Levensduur Van Nieuwe Berichten",module,Magento_MysqlMq
"No New Relic Application ID configured, cannot continue with Cron Event reporting","Geen New Relic Applicatie ID is geconfigureerd, kan niet doorgaan met Cron evenement rapportering",module,Magento_NewRelicReporting
"The New Relic integration requires the newrelic-php5 agent, which is not installed. More 
                        information on installing the agent is available <a target=""_blank"" href=""%1"">here</a>.","De New Relic integratie vereist de newrelic-php5-agent, die niet is geïnstalleerd. Meer informatie over het installeren van de agent is <a target=""_blank"" href=""%1"">hier</a> beschikbaar.",module,Magento_NewRelicReporting
"New Relic Reporting Section","New Relic Rapportage Sectie",module,Magento_NewRelicReporting
"New Relic Reporting","New Relic Rapportage",module,Magento_NewRelicReporting
General,Algemeen,module,Magento_NewRelicReporting
"Enable New Relic Integration","Schakel New Relic integratie in",module,Magento_NewRelicReporting
"New Relic API URL","New Relic API URL",module,Magento_NewRelicReporting
"Insights API URL","Insights API URL",module,Magento_NewRelicReporting
"Use %s to replace the account ID in the URL","Gebruik van %s te vervangen door de account-ID in de URL",module,Magento_NewRelicReporting
"New Relic Account ID","New Relic Account ID",module,Magento_NewRelicReporting
"""Need a New Relic account? <a href=""http://www.newrelic.com/magento"" target=""_blank"">Click here to get one","""New Relic Account nodig? <a href=""http://www.newrelic.com/magento"" target=""_blank"">Klik hier om er een te krijgen",module,Magento_NewRelicReporting
